Open,High,Low,Close,Volume,Date
101.17,101.3473,100.8863,100.9572,70857400,2006-12-14
101.0991,101.3403,100.5388,100.6806,48954600,2006-12-17
100.3969,101.1133,100.1416,100.8721,65023600,2006-12-18
100.9147,101.1842,100.7232,100.8154,41469600,2006-12-19
100.9076,101.0211,100.2338,100.4466,48698400,2006-12-20
100.4608,100.4679,99.7728,99.8295,62069100,2006-12-21
99.8721,100.4395,99.8508,100.4182,32696900,2006-12-25
100.6239,101.1417,100.5955,101.0778,39727100,2006-12-26
101.0069,101.2126,100.709,100.8651,37288800,2006-12-27
100.7799,101.0991,100.3118,100.4466,45468600,2006-12-28
100.8934,101.3261,99.7018,100.2693,94846800,2007-01-02
100.17,100.7516,99.7302,100.482,69638900,2007-01-03
100.2409,100.2905,99.5671,99.6806,76696700,2007-01-04
99.8792,100.2976,99.4749,100.1416,71676000,2007-01-07
100.248,100.4324,99.5813,100.0565,75730400,2007-01-08
99.6948,100.4111,99.5103,100.3898,72484100,2007-01-09
100.404,101.1558,100.3615,100.8296,55533200,2007-01-10
100.8154,101.5956,100.7941,101.5956,57641900,2007-01-11
101.475,101.7374,101.2339,101.397,44871300,2007-01-15
101.319,101.7516,101.2339,101.4396,50241400,2007-01-16
101.5459,101.6098,100.936,101.0991,68177300,2007-01-17
101.0991,101.4963,101.0424,101.2977,56973000,2007-01-18
101.475,101.4963,100.6664,100.9856,60253600,2007-01-21
100.9005,101.4821,100.7587,101.2835,54064400,2007-01-22
101.4041,102.1204,101.3615,102.0992,55834700,2007-01-23
102.0353,102.0779,100.7232,100.9005,73583800,2007-01-24
101.1204,101.1771,100.4182,100.8083,67255600,2007-01-25
100.8509,101.2835,100.5317,100.7516,66114600,2007-01-28
100.9643,101.3261,100.7587,101.2764,70407600,2007-01-29
101.1629,102.2268,100.9998,101.9573,91868600,2007-01-30
102.241,102.6028,102.0708,102.5673,69312400,2007-01-31
102.6524,102.8084,102.4042,102.7091,49607000,2007-02-01
102.6311,102.8013,102.3758,102.7375,45705300,2007-02-04
102.8226,102.8652,102.3687,102.7659,57081300,2007-02-05
102.929,103.0992,102.5389,102.9929,55669700,2007-02-06
102.6879,102.929,102.3261,102.8581,70641000,2007-02-07
102.8865,103.078,101.702,102.0921,79084400,2007-02-08
102.0921,102.163,101.5601,101.7445,65657000,2007-02-11
101.9715,102.773,101.9644,102.6028,64081800,2007-02-12
102.7021,103.4822,102.6879,103.2766,66039400,2007-02-13
103.3191,103.5177,103.1489,103.4113,38715200,2007-02-14
103.156,103.3829,103.007,103.3617,39841800,2007-02-15
103.2411,103.695,102.8439,103.5815,56911800,2007-02-19
103.2766,103.6028,103.0922,103.539,63971600,2007-02-20
103.5886,103.8511,102.9645,103.461,79067400,2007-02-21
103.3688,103.4042,102.6666,103.0567,71934700,2007-02-22
103.4326,103.5177,102.6666,102.9645,69192800,2007-02-25
102.0495,102.2765,98.5883,98.9429,274466500,2007-02-26
99.8863,99.92175,99.92175,99.9572,177574000,2007-02-27
100.1841,100.1841,97.9145,99.6593,212853496,2007-02-28
99.333,99.7657,98.3471,98.3542,162574000,2007-03-01
97.8294,98.9997,97.4038,97.418,143750400,2007-03-04
98.4323,99.3827,97.6804,99.0848,143333300,2007-03-05
99.0068,98.99615,98.99615,98.9855,115144900,2007-03-06
99.7657,99.79405,99.79405,99.8224,117903266,2007-03-07
100.2267,100.3047,99.3543,99.8508,107765100,2007-03-08
99.5955,100.248,99.411,99.9997,80366900,2007-03-11
99.9288,99.8437,97.9074,98.0563,190605200,2007-03-12
97.9783,98.8436,96.9924,98.7869,231853800,2007-03-13
98.716,99.2905,98.4464,98.9217,132435812,2007-03-14
98.7526,98.69915,98.69915,98.6457,122073808,2007-03-15
99.1656,99.9275,99.0872,99.8349,96161200,2007-03-18
99.7139,100.4402,99.664,100.3832,83364744,2007-03-19
100.4758,102.2916,100.2764,102.0353,152368700,2007-03-20
102.1706,102.313,101.6792,101.957,118942200,2007-03-21
102.1492,102.12785,102.12785,102.1065,74431674,2007-03-22
102.135,102.2916,101.1808,101.9712,113814330,2007-03-25
101.9712,101.9427,101.3944,101.7291,100592590,2007-03-26
101.3802,101.4514,100.5897,100.9885,152974787,2007-03-27
101.2449,101.5511,100.5399,101.0953,139505747,2007-03-28
101.1452,101.13095,101.13095,101.1167,128208880,2007-03-29
101.2021,101.21635,101.21635,101.2306,79454680,2007-04-01
101.7006,102.5266,101.7647,102.3201,82515208,2007-04-02
102.3913,102.4127,102.4127,102.4341,64019623,2007-04-03
102.4127,102.8542,102.2632,102.7118,46871640,2007-04-04
103.0963,103.1105,102.6477,102.8542,51153140,2007-04-08
102.7972,103.1462,102.7331,102.9752,56641366,2007-04-09
103.0963,103.1533,102.2133,102.5551,106555131,2007-04-10
102.313,103.196,102.0709,103.0109,116464748,2007-04-11
102.9539,103.4808,102.7972,103.4808,85181640,2007-04-12
103.6731,104.5774,103.8369,104.4635,83212818,2007-04-15
104.2143,104.962,104.4279,104.7412,108445673,2007-04-16
104.4065,105.1756,104.3709,104.8694,88354163,2007-04-17
104.3567,104.962,104.2214,104.8409,103366536,2007-04-18
105.2255,105.8307,104.7084,105.8307,124129435,2007-04-19
105.7951,105.9091,105.3679,105.432,77586137,2007-04-22
105.5174,105.49605,105.49605,105.4747,114476697,2007-04-23
105.7666,106.5713,105.4058,106.4431,109171934,2007-04-24
106.6781,106.671,106.1725,106.5642,88758255,2007-04-25
106.3577,106.6283,105.9874,106.4787,108197354,2007-04-26
106.5428,106.6283,105.5388,105.5957,101022774,2007-04-29
105.7666,105.81645,105.81645,105.8663,134447334,2007-04-30
106.1868,106.7778,105.9233,106.4858,87183213,2007-05-01
106.614,107.0982,106.1369,107.0626,87865741,2007-05-02
107.3617,107.611,106.9701,107.4685,96424729,2007-05-03
107.4685,107.4792,107.4792,107.4899,63691549,2007-05-06
107.1623,107.4685,106.906,107.3475,81538936,2007-05-07
107.2335,108.8215,107.0769,107.6394,102950775,2007-05-08
107.4044,107.5397,106.2936,106.5143,153702478,2007-05-09
106.5855,107.4757,106.614,107.4258,113415741,2007-05-10
107.4044,107.7391,106.6639,107.1908,108065801,2007-05-13
106.9487,107.999,106.9487,107.2193,180954808,2007-05-14
107.3261,107.9741,107.084,107.9528,114674127,2007-05-15
107.8388,108.2091,107.6038,107.7391,101569226,2007-05-16
108.0881,108.6791,108.1023,108.6791,99187841,2007-05-17
108.6933,109.1135,108.5931,108.6221,174709147,2007-05-20
108.7717,109.0636,108.5082,108.5367,82284087,2007-05-21
108.8927,109.3057,108.4939,108.5509,133961926,2007-05-22
108.4085,109.0992,107.3404,107.5682,187777507,2007-05-23
107.9385,108.2518,107.6537,108.0168,83309621,2007-05-24
108.2661,108.5936,107.8459,108.4085,83961894,2007-05-28
107.8958,109.3342,107.7676,109.2915,131293868,2007-05-29
109.3484,109.5834,109.0351,109.1775,115780217,2007-05-30
109.498,109.9466,109.3128,109.7187,107816219,2007-05-31
109.4054,109.9395,109.2915,109.733,78077762,2007-06-03
109.6333,109.5906,108.85,109.2986,127966653,2007-06-04
108.7859,108.9141,108.0596,108.1237,164156415,2007-06-05
108.0738,108.5936,106.144,106.1725,232536760,2007-06-06
105.9019,107.6608,106.1654,107.554,176989611,2007-06-07
107.4187,108.202,107.3119,107.7391,102540269,2007-06-10
107.376,107.91,106.493,106.5642,235777476,2007-06-11
106.8419,108.2874,106.6154,108.1593,193259036,2007-06-12
108.4299,109.0351,108.259,108.85,146777231,2007-06-13
109.0161,109.8886,109.3665,109.4667,154433068,2007-06-14
109.624,109.6955,109.1734,109.3379,88637361,2007-06-17
109.2164,109.6883,108.9589,109.6097,111130055,2007-06-18
109.8743,109.8314,107.9577,108.0864,177247940,2007-06-19
108.1079,108.7801,107.45,108.6872,205276467,2007-06-20
108.2009,108.537,107.1639,107.6645,205158931,2007-06-21
107.5715,108.1651,106.5703,107.1496,232071665,2007-06-24
107.4357,107.6001,106.0411,106.0483,198445634,2007-06-25
106.0197,107.6788,105.8838,107.5572,213637766,2007-06-26
107.6144,107.57865,107.57865,107.5429,157704908,2007-06-27
107.3784,108.4512,106.6633,107.5787,199701731,2007-06-28
107.593,108.6442,107.8218,108.5513,103357331,2007-07-01
108.8731,109.059,108.6943,108.9446,54048392,2007-07-02
109.1878,109.1019,108.4369,108.8302,89278638,2007-07-04
108.9947,109.5382,108.6514,109.4023,81108856,2007-07-05
109.5525,109.674,109.1448,109.4166,72348059,2007-07-08
109.1377,109.1377,107.8218,107.9291,180362556,2007-07-09
107.6645,108.7372,107.643,108.6943,175608117,2007-07-10
109.0161,110.6681,108.9446,110.4106,133882744,2007-07-11
110.382,111.1758,110.4106,110.7396,111794261,2007-07-12
110.711,110.71815,110.71815,110.7253,98382696,2007-07-15
110.7682,111.562,110.618,110.6681,126201238,2007-07-16
110.2748,110.7038,109.6311,110.4679,237889754,2007-07-17
110.568,111.2259,110.6681,110.8969,145249637,2007-07-18
110.6109,111.0245,108.9088,109.7742,245504494,2007-07-19
110.0888,110.09955,110.09955,110.1103,121183836,2007-07-22
109.9243,110.332,107.8147,108.2009,256875406,2007-07-23
108.5942,108.9804,107.45,108.4225,265214482,2007-07-24
107.6144,107.8433,104.6895,105.8552,467592493,2007-07-25
105.3617,106.4631,103.7312,103.7741,422987635,2007-07-26
103.9458,105.705,103.9029,105.3975,283017522,2007-07-29
106.2557,106.885,103.7241,104.2104,316976706,2007-07-30
103.4523,105.1329,102.9446,104.7181,467669944,2007-07-31
105.0399,105.6693,103.8814,105.5548,294758353,2007-08-01
105.5548,105.5405,102.4082,102.8373,359398213,2007-08-02
103.3307,105.0042,101.9291,104.5608,324979665,2007-08-05
104.6967,106.556,103.8599,105.6764,280693465,2007-08-06
106.2414,107.6931,105.3689,107.1496,274930582,2007-08-07
105.376,107.2354,103.9029,103.9744,358182347,2007-08-08
102.2652,104.7682,102.351,103.4881,411018374,2007-08-09
104.4464,105.0471,103.7098,103.8599,181987405,2007-08-12
103.5238,104.4535,102.0649,102.2723,264134492,2007-08-13
101.7217,103.3093,100.5631,100.8635,323833925,2007-08-14
99.6907,102.2223,97.9743,101.6216,546743619,2007-08-15
100.7348,106.0912,101.1109,103.4881,388218015,2007-08-16
103.8385,104.0316,102.4726,103.438,187320336,2007-08-19
103.9887,104.3892,103.0804,103.6454,157066342,2007-08-20
104.2819,104.9827,103.9315,104.8754,173156672,2007-08-21
105.6192,105.5906,104.1317,104.7825,203915272,2007-08-22
104.6395,106.0769,104.6108,106.0769,128901846,2007-08-23
105.8695,106.0769,104.9327,105.09,113024247,2007-08-26
104.6895,104.5894,102.5941,102.7801,219790628,2007-08-27
103.3951,104.9398,102.9517,104.7968,207654197,2007-08-28
104.8039,105.2616,103.9172,104.5179,191817206,2007-08-29
105.8123,106.1985,105.0042,105.5477,185477406,2007-08-30
105.4261,107.2569,105.4118,106.6132,120061971,2007-09-03
105.8909,106.0983,105.1257,105.6907,166261708,2007-09-04
106.0197,105.9768,105.9768,105.9339,127878356,2007-09-05
105.5477,105.0471,103.8814,104.4607,235447578,2007-09-06
104.3605,104.31045,104.31045,104.2604,192374772,2007-09-09
104.5965,105.6263,104.5036,105.4762,162081875,2007-09-10
105.8409,105.7944,105.7944,105.7479,149591913,2007-09-11
105.7551,106.8778,105.9839,106.4917,154078942,2007-09-12
105.9196,106.6204,105.655,106.4845,121910941,2007-09-13
105.941,105.9267,105.9267,105.9124,109870775,2007-09-16
105.9839,109.059,105.9368,109.0304,263759497,2007-09-17
109.438,109.556,109.556,109.674,193779848,2007-09-18
109.5811,109.7241,108.7801,108.9017,175186778,2007-09-19
109.6037,110.0188,109.0289,109.1942,141463409,2007-09-20
109.5175,109.8049,108.7559,108.993,139450117,2007-09-23
108.6266,108.9714,108.1164,108.7774,142296566,2007-09-24
109.3594,109.35585,109.35585,109.3523,135588854,2007-09-25
109.6469,110.0061,109.3523,109.9989,102713274,2007-09-26
109.7187,109.6756,109.6756,109.6325,133372085,2007-09-27
109.5678,111.1917,109.575,110.8683,148162230,2007-09-30
111.0911,111.1198,110.5163,110.7175,112978769,2007-10-01
110.4516,110.47315,110.47315,110.4947,119055844,2007-10-02
110.7175,110.8396,110.3582,110.6672,76864345,2007-10-03
111.0983,112.1617,111.1055,111.9821,134584501,2007-10-04
111.709,111.7234,111.2061,111.3857,71280351,2007-10-07
111.6731,112.4491,111.3929,112.4347,94054252,2007-10-08
112.1617,112.406,111.6659,112.2479,101711081,2007-10-09
112.9018,113.182,111.0408,111.709,233529065,2007-10-10
111.436,112.3413,111.5653,112.327,124546644,2007-10-11
112.212,112.3485,110.6097,111.3785,161151820,2007-10-14
110.8252,112.4347,110.272,110.4947,166077826,2007-10-15
111.2204,111.436,109.5534,110.8324,216687238,2007-10-16
110.3654,110.3977,110.3977,110.43,148457453,2007-10-17
110.2504,112.4347,107.5344,107.5416,297169866,2007-10-18
106.7584,108.3248,106.8159,108.1667,261989782,2007-10-21
108.4757,109.1798,107.9583,109.0433,180085062,2007-10-22
108.5475,109.0289,106.3416,108.8421,326694120,2007-10-23
109.2157,109.15825,109.15825,109.1008,237374487,2007-10-24
108.9571,110.3798,109.1439,110.3798,176491208,2007-10-25
110.7678,110.757,110.757,110.7462,106840923,2007-10-28
110.272,110.4732,109.8409,109.9774,132981516,2007-10-29
110.3798,111.5653,109.8193,111.1198,220954386,2007-10-30
110.7462,110.2289,108.2026,108.5188,333040702,2007-10-31
108.4326,109.2157,107.2111,108.6409,331228171,2007-11-01
107.8362,107.8254,107.8254,107.8146,226845931,2007-11-04
108.3679,109.2948,107.7068,109.266,177800407,2007-11-05
107.9008,109.2928,106.0183,106.277,306639644,2007-11-06
106.5931,107.2757,104.2364,105.7381,374510087,2007-11-07
105.2854,106.0111,104.107,104.2867,277745044,2007-11-08
104.3801,105.3429,103.252,103.252,243087901,2007-11-11
104.4519,106.5644,104.3441,106.3991,189511200,2007-11-12
107.2039,107.3476,105.465,106.1045,230558773,2007-11-13
105.3142,105.9752,103.8412,104.5741,263111078,2007-11-14
105.1273,105.2423,103.8771,104.7537,308771041,2007-11-15
104.3873,104.4447,102.8855,103.2951,267745911,2007-11-18
103.4819,104.5669,102.1095,103.9274,409871556,2007-11-19
102.8065,103.4029,101.7934,101.8006,259196735,2007-11-20
102.8065,103.4029,101.7934,101.8006,259196735,2007-11-21
102.7993,103.7118,102.5335,103.561,77683717,2007-11-22
103.7765,104.0998,101.0677,101.276,214232568,2007-11-25
101.8437,102.9143,101.276,102.4401,293900195,2007-11-26
103.6041,105.9608,103.5681,105.7165,259096930,2007-11-27
105.3501,106.1405,104.9764,105.7525,199411087,2007-11-28
107.0889,107.6853,105.8602,106.8159,222907919,2007-11-29
106.4782,106.665,105.8315,106.1117,146430461,2007-12-02
105.3788,106.0118,105.1273,105.1633,136533869,2007-12-03
106.2913,107.2039,106.2195,106.9236,171129967,2007-12-04
106.7943,108.6481,106.7512,108.4541,154542538,2007-12-05
106.7943,108.6481,106.7512,108.4541,154542538,2007-12-06
108.6984,109.3954,108.3966,109.2732,123914390,2007-12-09
109.3163,109.8552,106.2195,106.277,250346381,2007-12-10
108.5403,109.0505,105.7668,107.326,322435576,2007-12-11
106.5716,107.3404,105.8387,107.1033,237607051,2007-12-12
106.2913,107.132,105.695,105.7453,159152848,2007-12-13
105.3429,105.5297,104.0855,104.2364,177269311,2007-12-16
104.9764,104.8974,104.8974,104.8184,245569258,2007-12-17
104.8615,104.83995,104.83995,104.8184,198917144,2007-12-18
105.5082,105.4938,105.4938,105.4794,214813762,2007-12-19
106.4513,107.2097,106.249,107.0002,146090319,2007-12-20
107.4987,107.9754,107.2531,107.7948,45601326,2007-12-23
107.3759,108.1199,107.2675,108.026,67118073,2007-12-25
107.6287,107.6503,106.4151,106.668,122981696,2007-12-26
107.2964,107.347,106.1118,106.4007,116398074,2007-12-27
106.2562,106.6219,105.505,105.6133,108126722,2007-12-30
105.8445,106.1768,103.9303,104.6887,204935531,2008-01-01
104.6743,104.65625,104.65625,104.6382,125133258,2008-01-02
103.5402,103.6125,101.7849,102.0739,232330819,2008-01-03
102.435,102.7384,101.1998,101.9872,234990926,2008-01-06
102.6301,103.2224,100.0008,100.3403,326366804,2008-01-07
100.4703,101.6983,99.4662,101.3949,301910852,2008-01-08
100.8965,103.1502,100.6725,102.0594,335701114,2008-01-09
101.691,102.499,100.4053,101.236,267076591,2008-01-10
101.9655,102.00885,102.00885,102.0522,170365600,2008-01-13
100.9759,102.2041,99.6107,99.8057,240456494,2008-01-14
99.2206,100.492,98.4405,98.9461,378955910,2008-01-15
99.5457,99.5963,96.0207,96.3818,398404809,2008-01-16
97.3281,97.5304,94.6988,95.3922,348561439,2008-01-17
91.8889,95.657,91.0149,94.4243,435925182,2008-01-21
91.8022,96.9308,91.6216,96.6924,511912974,2008-01-22
97.1403,97.8482,96.2952,97.5087,259949233,2008-01-23
98.6066,98.7872,95.7823,96.1001,269603877,2008-01-24
96.259,97.8915,95.3922,97.6893,217934538,2008-01-27
98.3105,98.5633,97.4292,98.1732,168968791,2008-01-28
97.9349,100.073,97.227,97.4509,334939168,2008-01-29
96.3602,100.073,96.2157,99.2279,343680718,2008-01-30
99.6396,100.8459,99.3362,100.8242,206843683,2008-01-31
100.557,100.622,99.4229,99.5529,124694258,2008-02-03
98.1949,98.4188,96.5552,96.8875,286882428,2008-02-04
97.2125,97.6965,95.6451,96.1073,250792900,2008-02-05
95.2044,97.3642,95.1539,96.743,297541558,2008-02-06
96.1362,96.129,96.129,96.1218,221643475,2008-02-07
96.1435,96.9597,95.3778,96.613,188576221,2008-02-10
97.4509,97.4798,97.4798,97.5087,256654378,2008-02-11
98.2455,99.0328,97.617,98.5055,181967779,2008-02-12
98.9245,98.9606,97.3642,97.6387,215207108,2008-02-13
97.1909,98.3105,96.3313,97.617,154110256,2008-02-14
98.7367,98.8811,97.2342,97.8915,145189997,2008-02-18
96.7863,99.394,96.6202,98.1805,220709388,2008-02-19
98.715,98.9678,96.8441,97.3642,201051185,2008-02-20
97.4942,98.1299,95.9701,97.9638,205490992,2008-02-21
97.4942,98.1299,95.9701,97.9638,205490992,2008-02-24
98.78,100.3692,98.5994,99.943,212420648,2008-02-25
99.3651,100.5064,99.2568,99.8418,168395790,2008-02-26
99.134,99.654,98.6355,98.8667,170831046,2008-02-27
97.9493,98.9786,95.9123,96.6635,252715127,2008-02-28
96.1724,96.6563,95.5223,96.4324,195613597,2008-03-02
95.515,96.3602,94.6193,96.064,282513064,2008-03-03
96.3674,97.3498,95.5945,96.6708,270681315,2008-03-04
96.0568,96.2301,94.3015,94.6699,247912112,2008-03-05
93.6369,93.6658,93.6658,93.6947,326434577,2008-03-06
93.767,93.8536,92.1634,92.4595,235683379,2008-03-09
94.4243,95.869,92.2538,95.7823,341875778,2008-03-10
95.8762,96.6274,94.7421,94.8866,229161103,2008-03-11
93.6225,95.8112,92.8929,95.0961,351881388,2008-03-12
95.9051,95.934,92.3006,93.6225,484687785,2008-03-13
91.4266,93.3697,91.0654,92.6762,405311065,2008-03-16
94.3521,96.5696,93.8898,96.5263,334416531,2008-03-17
96.8947,97.2631,93.9331,94.1354,345971558,2008-03-18
94.3969,96.4729,93.8235,95.8704,245320642,2008-03-19
96.7632,98.5778,96.7124,97.7867,209110354,2008-03-23
97.8883,97.88465,97.88465,97.881,192947165,2008-03-24
97.5979,98.0541,96.618,96.6834,196934212,2008-03-25
97.4092,97.5834,96.0737,96.3785,225153152,2008-03-26
96.5309,96.7995,95.1301,95.4567,180918668,2008-03-27
95.297,96.3422,95.1518,95.7906,166626300,2008-03-30
97.0536,99.3255,96.9084,99.1585,254449355,2008-03-31
99.4852,99.9279,98.7012,99.2239,210876187,2008-04-01
98.6722,99.761,98.5053,99.4706,175863444,2008-04-02
99.5287,100.1384,98.8029,99.3618,204453386,2008-04-03
100.0731,100.5812,99.2529,99.4126,154381330,2008-04-06
98.8537,99.5544,98.6795,99.311,148937266,2008-04-07
99.1585,99.2964,97.9101,98.5924,195610559,2008-04-08
98.273,99.2021,97.9173,98.7303,192967836,2008-04-09
97.5907,98.7039,96.5455,96.814,222973288,2008-04-10
96.6761,96.9302,96.2116,96.4874,160521950,2008-04-13
96.9592,97.039,96.0519,96.7124,172389154,2008-04-14
97.656,99.3908,97.5544,99.3327,189268809,2008-04-15
98.7303,99.6231,98.469,99.4779,179707519,2008-04-16
100.8498,101.2998,100.3562,100.5159,218530591,2008-04-17
100.3344,100.8788,99.3472,100.5667,118587402,2008-04-20
100.3054,100.436,99.1803,100.1239,162166076,2008-04-21
100.2328,100.7336,99.5287,99.9642,193309031,2008-04-22
100.2255,100.3126,100.3126,100.3997,229381367,2008-04-23
101.1909,101.25985,101.25985,101.3288,190788061,2008-04-24
101.5321,101.8006,101.1691,101.3506,105616522,2008-04-27
101.1764,101.4232,100.6102,100.9514,125514035,2008-04-28
101.1038,102.0474,100.3562,100.3562,208395818,2008-04-29
100.4505,102.4321,100.3634,102.4321,187279487,2008-04-30
103.3104,103.3394,102.0256,102.737,179829391,2008-05-01
102.3813,102.7878,101.9168,102.2216,118510376,2008-05-04
101.6264,103.216,101.3941,103.1072,179339817,2008-05-05
102.991,103.0999,100.9877,101.2708,199267237,2008-05-06
101.4304,101.8514,100.8788,101.0094,173492376,2008-05-07
100.603,101.1764,100.4941,100.8207,152589652,2008-05-08
101.0748,102.0256,100.6973,101.9531,150881270,2008-05-11
102.1998,102.2652,101.4232,101.9676,159141858,2008-05-12
102.3958,103.216,101.9545,102.1781,181910731,2008-05-13
102.374,103.5282,102.2216,103.4556,166926993,2008-05-14
103.6951,103.7024,102.7878,103.5499,204236796,2008-05-15
103.6588,104.7403,103.2886,103.833,165704071,2008-05-18
103.2668,103.3177,102.345,102.991,178552026,2008-05-19
102.933,103.158,100.8933,101.249,252724795,2008-05-20
101.2054,101.23445,101.23445,101.2635,170820315,2008-05-21
100.9296,101.3746,99.8191,99.9062,181436189,2008-05-22
100.0223,100.8933,99.8263,100.6465,168322809,2008-05-26
101.0167,101.0639,101.0639,101.1111,181288080,2008-05-27
100.9877,102.2942,100.9514,101.6192,173927173,2008-05-28
101.9603,102.1563,101.5756,101.8732,117361933,2008-05-29
101.4958,101.5175,100.1675,100.8207,181069856,2008-06-01
101.1111,101.3433,99.6086,100.2328,272049901,2008-06-02
99.9497,101.0094,99.7755,100.182,246726346,2008-06-03
100.5885,102.2652,100.3997,102.1853,237867025,2008-06-04
101.2925,101.474,98.8754,98.9263,384276297,2008-06-05
99.34,99.8045,98.2875,99.1658,228263864,2008-06-08
98.4762,99.5142,98.244,98.6722,260234811,2008-06-09
98.694,98.9039,97.2132,97.2205,284064388,2008-06-10
97.6996,97.64515,97.64515,97.5907,252791740,2008-06-11
98.1133,99.0932,97.5675,98.8246,244727072,2008-06-12
98.3891,99.3908,98.3238,98.8827,185832466,2008-06-15
99.4924,99.5287,98.2585,98.4036,191743789,2008-06-16
97.7649,98.3699,97.0536,97.4455,266970557,2008-06-17
97.3729,97.4709,97.4709,97.5689,304310864,2008-06-18
96.9045,97.0869,95.7228,95.9854,289275675,2008-06-19
96.3574,96.4595,95.7957,95.8905,165115667,2008-06-22
95.5987,95.6498,95.6498,95.7009,267300600,2008-06-23
96.0875,96.1203,96.1203,96.1531,287853822,2008-06-24
95.2486,95.8686,93.4322,93.5416,297774971,2008-06-25
93.5781,94.0012,92.6699,93.031,303423342,2008-06-26
93.2936,93.3264,93.3264,93.3592,258888157,2008-06-29
92.2942,93.7167,91.8638,93.651,388621949,2008-06-30
93.9501,94.22,91.8784,92.0462,291223193,2008-07-01
92.7246,92.7246,91.1781,92.141,239359650,2008-07-02
92.4911,92.8924,90.3975,91.2,372427205,2008-07-06
91.1781,92.9288,90.6018,92.8194,376225357,2008-07-07
93.0091,93.1842,90.7404,91.0322,336789772,2008-07-08
90.7696,91.7617,90.1495,91.4042,436475660,2008-07-09
90.434,90.3866,90.3866,90.3392,481124589,2008-07-10
91.375,91.5501,89.2887,89.5221,322720839,2008-07-13
88.851,90.0838,87.5525,88.2601,502502423,2008-07-14
88.5957,90.8717,88.3404,90.4267,371642870,2008-07-15
91.2875,91.3094,91.3094,91.3313,375490518,2008-07-16
92.0389,92.2182,91.2948,91.9003,267030007,2008-07-17
92.2869,92.4984,91.324,91.9513,222862990,2008-07-20
91.2948,93.2279,91.0759,92.9945,296904155,2008-07-21
93.2936,94.2127,93.0455,93.4978,311698327,2008-07-22
93.6218,93.6729,91.3021,91.5574,248634472,2008-07-23
91.8346,92.2723,91.3094,91.5355,219130985,2008-07-24
91.5574,91.9586,90.0328,90.1933,205202879,2008-07-27
90.4413,92.1921,90.1933,92.1191,261505542,2008-07-28
92.7246,93.8115,92.1191,93.7604,354709945,2008-07-29
92.9361,93.7896,92.3744,92.5203,277402187,2008-07-30
92.7319,92.8486,91.5209,92.0316,248703556,2008-07-31
91.944,92.017,91.0103,91.1781,188251720,2008-08-03
91.9294,93.7823,91.1661,93.6364,251624292,2008-08-04
93.3884,94.3221,92.9945,94.0522,209555389,2008-08-05
93.3446,94.1433,92.3088,92.6516,246312455,2008-08-06
92.338,94.7817,92.1921,94.3732,260811653,2008-08-07
94.4462,95.9343,94.2711,95.3507,249425782,2008-08-10
95.0371,95.3455,93.9063,94.3586,213200792,2008-08-11
93.9501,94.5775,93.1331,93.7896,256467211,2008-08-12
93.2571,95.037,93.1914,94.4972,239556086,2008-08-13
94.7817,95.1975,94.3221,94.9568,181005385,2008-08-14
95.1465,95.1829,93.1258,93.6583,172275090,2008-08-17
92.9507,93.46,92.3015,92.637,194673636,2008-08-18
92.9288,93.3373,92.1629,93.0674,225498123,2008-08-19
92.462,93.6948,92.3525,93.2279,180609785,2008-08-20
93.8626,94.5775,93.2279,94.5775,167715248,2008-08-21
93.9574,94.5775,92.462,92.6589,171936874,2008-08-24
92.6589,93.279,92.338,92.9288,159117183,2008-08-25
93.0455,93.9793,92.8632,93.8334,171032725,2008-08-26
94.3076,95.0808,93.8334,94.9714,167537065,2008-08-27
94.6358,94.9349,93.7459,93.9501,189209985,2008-08-28
94.8547,95.3507,93.0237,93.3665,252469587,2008-09-01
93.2863,93.2863,93.2863,93.2863,251949709,2008-09-02
92.6224,92.8121,90.4267,90.4778,340438555,2008-09-03
89.938,91.1489,88.9969,90.7623,289514595,2008-09-04
93.403,93.5489,90.7623,92.637,364148821,2008-09-07
92.7173,92.9069,89.5805,89.8869,377326719,2008-09-08
90.3756,90.3136,90.3136,90.2516,298916535,2008-09-09
89.0845,91.7252,88.7051,91.5574,375369319,2008-09-10
90.6674,92.068,90.3319,91.9805,297851196,2008-09-11
88.727,91.661,87.4577,87.6036,483606961,2008-09-14
85.4954,89.2304,85.3495,89.0699,581744246,2008-09-15
87.2753,88.8887,84.62,85.065,624095548,2008-09-16
86.1155,88.8437,83.0152,87.589,776114658,2008-09-17
92.9604,93.9142,85.4913,91.0675,501146907,2008-09-18
91.3099,91.5297,88.3087,89.0057,239108576,2008-09-21
88.6682,89.5267,86.7826,86.9807,328230198,2008-09-22
87.5677,88.0446,86.4231,87.2595,311871169,2008-09-23
87.6044,89.446,86.8977,88.6242,328252953,2008-09-24
87.1862,89.1451,86.9514,88.6682,285917303,2008-09-25
87.443,88.9104,81.3932,81.7201,459562289,2008-09-28
83.2828,85.6967,81.0979,85.1024,328510275,2008-09-29
84.5742,85.616,83.6057,85.1538,333084914,2008-09-30
84.3394,84.4568,81.4853,82.0649,365632407,2008-10-01
82.8059,84.7062,80.4728,80.957,461832495,2008-10-02
78.6165,78.9613,73.8401,76.8336,610790992,2008-10-05
78.389,78.7485,73.1137,73.3925,540213491,2008-10-06
71.5509,71.54725,71.54725,71.5436,725787952,2008-10-07
